"","married-slope_2022","married-slope_2023","married-acc_2022","married-acc_2023","married-steady_slope","married-val_2022","unmarried-slope_2022","unmarried-slope_2023","unmarried-acc_2022","unmarried-acc_2023","unmarried-steady_slope","unmarried-val_2022"
"Elk County, Kansas",-28.399999999999995,-28.399999999999995,0.0,0.0,1.0,1637.0,"","","","","",384.0
"Elk County, Pennsylvania",-151.35714285714283,-151.35714285714283,0.0,0.0,1.0,18346.0,83.56071428571427,83.56071428571427,0.0,0.0,1.0,6156.0
"Elkhart County, Indiana",-693.0340736210346,-1209.8535270094872,-474.18169571182807,-559.4572110509034,0.0,127978.0,316.74999999999994,316.74999999999994,0.0,0.0,1.0,29172.0
"Elko County, Nevada","","","","","",34832.0,127.6535714285714,127.6535714285714,0.0,0.0,1.0,7599.0
"Elliott County, Kentucky",-149.89201575145125,-228.6015252135694,-71.93072615693018,-85.48829277353434,0.0,3739.0,"","","","","",930.0
"Ellis County, Kansas","","","","","",16791.0,-179.14095022625406,-214.37753716872248,-35.23658694246962,-35.23658694246962,0.0,7257.0
"Ellis County, Oklahoma",-45.80714285714285,-45.80714285714285,0.0,0.0,1.0,2384.0,-47.35001683142036,-69.58031023386866,-20.716655897439523,-23.743930910093695,0.0,581.0
"Ellis County, Texas",2988.539285714286,2988.539285714286,0.0,0.0,1.0,135862.0,294.4142857142857,294.4142857142857,0.0,0.0,1.0,15830.0
"Ellsworth County, Kansas",89.06446347770179,104.65318358112563,15.588720103425992,15.588720103425992,0.0,3957.0,-15.689285714285717,-15.689285714285717,0.0,0.0,1.0,915.0
"Elmore County, Alabama",385.73214285714295,385.73214285714295,0.0,0.0,1.0,54043.0,127.59642857142855,127.59642857142855,0.0,0.0,1.0,9365.0
"Elmore County, Idaho",-263.09999999999997,-263.09999999999997,0.0,0.0,1.0,16357.0,183.77142857142857,183.77142857142857,0.0,0.0,1.0,5359.0
"Emanuel County, Georgia",-150.47499999999997,-150.47499999999997,0.0,0.0,1.0,11204.0,-103.75937002338469,-157.97573862597346,-50.5909286840033,-57.84180852307327,0.0,3091.0
"Emery County, Utah",-71.32857142857141,-71.32857142857141,0.0,0.0,1.0,7371.0,"","","","","",1026.0
"Emmet County, Iowa",-156.78928571428568,-156.78928571428568,0.0,0.0,1.0,4840.0,141.64969568699598,191.34422093257308,46.31361775257574,53.07543273513875,0.0,2092.0
"Emmet County, Michigan",761.0414410382509,1054.9634765535593,273.84448397453525,313.9995870432176,0.0,22795.0,"","","","","",5838.0
"Emmons County, North Dakota",-19.46785714285714,-19.46785714285714,0.0,0.0,1.0,2385.0,"","","","","",672.0
"Emporia city, Virginia","","","","","",1860.0,25.099547511312267,35.63994828700743,10.540400775694904,10.540400775694904,0.0,942.0
"Erath County, Texas",336.6678571428572,336.6678571428572,0.0,0.0,1.0,25398.0,-317.9658209437621,-375.0761958629737,-57.11037491919848,-57.11037491919848,0.0,8086.0
"Erie County, New York",2486.6329023917206,3061.16457659984,574.5316742081521,574.5316742081521,0.0,503247.0,2769.45,2769.45,0.0,0.0,1.0,213372.0
